"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"LRRN4CL",-1.11628111620112,9.70030913743017,-9.14400301061969,4.49812535380362e-18,1.74671016235631e-17,29.6794615464685
"TNFSF4",1.45564130167598,7.34875673743017,9.14297743493426,4.53289415725807e-18,1.75944758890447e-17,29.6718400063247
"IGSF6",1.02490051675977,11.6385254594972,9.12373747593758,5.23682641489474e-18,2.02652265808757e-17,29.5289575130211
"TDRD5",1.39604538463687,6.88593047053073,9.11086692597601,5.76715912414997e-18,2.22885497179227e-17,29.4334812978133
"MUC7",-1.58501082122905,7.11243326536313,-9.10127004907515,6.19693081332176e-18,2.39236573552931e-17,29.3623446479375
"PNPLA4",-1.10048748938547,7.87093756201117,-9.09828048391982,6.33718556574953e-18,2.44545633288017e-17,29.3401941389666
"RASL12",-1.34373571564246,8.7994284773743,-9.09624332207282,6.43455638022011e-18,2.48249515566473e-17,29.325102856709
"LEMD1",1.57342847988827,8.90747105810056,9.09230821558014,6.62686151678862e-18,2.55448373037244e-17,29.295957602998
"PDZK1IP1",-1.33890916480447,13.9048517416201,-9.08376282350758,7.06430292201221e-18,2.71958936855597e-17,29.2326936062198
"RAPGEFL1",-1.37299970893855,11.4371475773743,-9.08255305524104,7.12850097657173e-18,2.74371354566305e-17,29.223740356025
"FAM47E",-1.14550734972067,7.57023212960894,-9.06664491566234,8.02846963588478e-18,3.08082402719234e-17,29.1060770319871
"MAGEA10",2.15268214357542,5.80408722374302,9.05936223715959,8.47720249567324e-18,3.24883745098804e-17,29.0522544811566
"IL12RB2",1.08177529571694,9.03759092067039,9.05114646527495,9.01332061966217e-18,3.45060472181673e-17,28.9915685476872
"MYBPC2",-1.23639354636872,6.46243964972067,-9.05060966402329,9.04949628220405e-18,3.46283758756821e-17,28.9876046615314
"DBF4",1.01428874134078,4.96119929469274,9.04919328858104,9.14563964234831e-18,3.49751786707381e-17,28.9771464706997
"TRIML2",1.44007148268156,4.66174745642458,9.04784161872685,9.23833451129539e-18,3.52994768359388e-17,28.9671670113376
"C6orf58",-3.06153398715084,8.19128972653631,-9.042574551618,9.6085073205189e-18,3.66747251247975e-17,28.9282888908063
"MAGEA9B",2.66176165642458,6.54924022150838,9.0416146710711,9.67753457741596e-18,3.69303143698873e-17,28.9212052017985
"CYP4V2",-1.0442970424581,10.3401133418994,-9.04117708858287,9.70916501679215e-18,3.70352155023127e-17,28.9179761047435
"HPGDS",-1.09847445083799,10.0026618863128,-9.03627563616246,1.00705417787522e-17,3.83809312283744e-17,28.8818130431841
"SLC8A2",-1.24248855195531,6.72062647374302,-9.03253498078523,1.03552740766248e-17,3.94492933193847e-17,28.8542226889813
"ZNF681",-1.24129287486033,7.86840106871508,-9.03235711899309,1.03690095187551e-17,3.9493207890216e-17,28.8529109939161
"LTF",-2.31407043463688,11.1597470268156,-9.02814726068732,1.06994405638124e-17,4.07170625370954e-17,28.8218688863374
"CENPV",1.09353512178771,8.22081389776536,9.02651259499608,1.08305391883502e-17,4.11984312894156e-17,28.809817859663
"FGL2",-1.27836454636871,9.32070115530726,-9.01398846741042,1.1889207729949e-17,4.51582861452257e-17,28.7175336016781
"SLC15A3",1.0186895821229,11.0979032536313,9.0058723296973,1.26293818516733e-17,4.79187789136676e-17,28.6577729044178
"MADCAM1",-1.42344231675978,7.68567714832402,-9.00396192107115,1.28101415691077e-17,4.85943143382947e-17,28.6437111409874
"ABHD13",-1.09200198715084,7.13369512094972,-8.99527471189233,1.3664982206871e-17,5.17931493435251e-17,28.5797918190765
"TBC1D3I",-1.32116337178771,11.4229798490223,-8.9832740302322,1.49395601279341e-17,5.64446498623212e-17,28.4915566466785
"C3orf14",-1.07655196592178,10.9331566622905,-8.96902298472481,1.66068750747892e-17,6.25986443809653e-17,28.3868726062122
"SLC10A6",-1.37247081005587,8.55673392346369,-8.96488766426414,1.71243152793315e-17,6.44947363836856e-17,28.3565154787487
"IRAG2",-1.0439654555866,9.18142717946927,-8.92568341804676,2.28957260468819e-17,8.58157912980992e-17,28.0691618271841
"IGFL2",1.84580162290503,8.68303926005587,8.91912085702184,2.40345811512259e-17,9.00277525593354e-17,28.02113887646
"KIF24",1.02009773910614,9.03608996005587,8.90477301148532,2.67236390801384e-17,9.99328891046111e-17,27.9162239416304
"PMP2",-1.07821827067039,6.75669609734637,-8.90193096820161,2.72906341558315e-17,1.02010508361798e-16,27.8954550289837
"SPANXC",2.47029944804469,5.75446767858473,8.89951601884508,2.77817768111915e-17,1.03802978910585e-16,27.8778105366625
"UGT1A8",-1.82429520055866,12.9128230699255,-8.86577821002424,3.56323619149544e-17,1.32664534806593e-16,27.6316303617199
"CLDN10",-1.34856524320298,6.72162910037244,-8.85418910504077,3.88073226578205e-17,1.44365177424663e-16,27.5472045717639
"NKX2-1",1.33277025698324,4.25758272513966,8.82649141917466,4.75758140936042e-17,1.76141794841276e-16,27.3457164797979
"GDA",1.32048102178771,7.09806999990689,8.82539868051838,4.79593351561199e-17,1.7734146549563e-16,27.3377756315367
"GPR15",-1.17486889832402,8.50805466536313,-8.82356888352138,4.8608411690402e-17,1.79667297271033e-16,27.3244800545857
"HRK",1.18252097178771,8.55584987276536,8.82155677820709,4.93322047228339e-17,1.82229618684966e-16,27.3098618484588
"WDR86",1.16414204078212,8.21912049078212,8.81488382107423,5.18098506251164e-17,1.91263361874269e-16,27.2613973272179
"ST6GAL2",-1.18154819748603,9.29115213505587,-8.81420296199115,5.20694771194448e-17,1.92182143573749e-16,27.2564536958539
"LAIR2",1.04268463277468,9.04367565623836,8.8125007443281,5.27242213594714e-17,1.94558577106562e-16,27.2440951868223
"UPP1",-1.14511756145252,13.058053,-8.79953833517785,5.79849327998956e-17,2.13311087630385e-16,27.1500355035189
"CPED1",-1.00467372886406,8.06261188342644,-8.78824578942766,6.29895135682496e-17,2.3110367993471e-16,27.0681658062233
"TIMP4",-1.32953768715084,6.86307310502793,-8.77494923515746,6.9432823093933e-17,2.542742575467e-16,26.9718544278549
"WNT7B",1.09536719217877,9.8935529603352,8.77411813918697,6.98565653450669e-17,2.55773700667731e-16,26.9658376562567
"ADAMTS16",1.34481428826816,6.34866866871508,8.77047529318193,7.17443215019136e-17,2.62524331911462e-16,26.9394693968334
"CLGN",-1.02216802681564,10.0332481625698,-8.76199036783329,7.63394046594838e-17,2.78711286331808e-16,26.8780798907947
"DGKI",1.24401226201117,4.90727625893855,8.6938990639478,1.25464315153822e-16,4.53619312884831e-16,26.3868297100258
"TEX11",1.10450264804469,4.97743133407821,8.69236962502986,1.26868750168509e-16,4.58511712571013e-16,26.3758241252198
"PCK1",-1.08463134413408,7.66038389608939,-8.6836596541661,1.35168665867577e-16,4.88113619565411e-16,26.3131727483105
"IL1B",1.14620176759777,11.101119875419,8.66304963794806,1.57010764846297e-16,5.65276678752187e-16,26.1650871565396
"SLC16A14",-1.12741359385475,9.19491960195531,-8.65378187978752,1.67938550370695e-16,6.03526001995229e-16,26.0985722225022
"CD22",-1.0418197650838,9.94990882472067,-8.64708531315101,1.76299953450338e-16,6.32177419288843e-16,26.0505398350729
"MLIP",-1.24565733314711,8.61253620679702,-8.64258987082167,1.82142866004816e-16,6.5234427340051e-16,26.0183091071777
"FETUB",-1.75914285977653,9.56644008351955,-8.63912173646571,1.86781169470726e-16,6.68554732270044e-16,25.9934513280292
"IL37",-1.12904004469274,9.72568827318436,-8.62124734458022,2.12605459452638e-16,7.5871134233238e-16,25.8654409279028
"PWWP3B",1.53943253910615,4.87218866117318,8.61570673478076,2.21305820728344e-16,7.88658280443747e-16,25.8257963247148
"BARX1",2.418595275419,7.43929979581006,8.61074198978417,2.29400757901332e-16,8.17017514102592e-16,25.7902864392642
"DCX",-1.06083574581006,4.81325983351955,-8.610373930747,2.30012410522883e-16,8.19032843840788e-16,25.7876544669438
"MS4A8",-1.52113247318436,4.27341927346369,-8.60691459566432,2.358407117744e-16,8.38951267063828e-16,25.7629205490791
"RAET1G",-1.34682664134077,11.2105591486034,-8.60673166515916,2.36152950686654e-16,8.39894944518093e-16,25.7616127954869
"DLK1",-1.2692861763501,8.05825637160149,-8.60443753591514,2.40103651154992e-16,8.53267217277606e-16,25.7452138277717
"PRSS21",1.7980667424581,9.1126174103352,8.58821822393969,2.69963796803048e-16,9.56531788751845e-16,25.6293566215816
"TRIM9",1.03220117504655,6.57009729441341,8.58423781303142,2.77836521146951e-16,9.83257621138577e-16,25.6009459257667
"KRT80",-1.42285512067039,12.3000583256983,-8.57441176329147,2.98257336475279e-16,1.05406653234476e-15,25.5308484560469
"RNASE2",1.47112666145251,7.60047367821229,8.55497933873061,3.43115274254327e-16,1.20782519096888e-15,25.3923768996833
"CCL26",1.07589317653632,9.80128972569832,8.54700296540411,3.63405158985511e-16,1.27748912610355e-15,25.3355990521022
"PIGR",-2.74883215865922,10.2528262776536,-8.54287100717668,3.7437816284958e-16,1.31399682510353e-15,25.3062005196914
"FRMPD2",-2.15398839608939,9.98701297569832,-8.53857247328,3.8614154933428e-16,1.35448671335417e-15,25.2756268143002
"RPTN",-2.05688125195531,7.24091110921788,-8.52044701317204,4.39900269193055e-16,1.54003840571286e-15,25.1468201456318
"FCRL1",-1.00295762234637,8.24597572318436,-8.49747072866792,5.18801254655291e-16,1.81059107136869e-15,24.9838030356572
"CDH13",1.05895564581006,9.81834934134078,8.49000119374935,5.4735178795458e-16,1.90836921624866e-15,24.9308696615134
"TRPV3",1.05970234539106,6.74520614182961,8.48631961772371,5.61990278666757e-16,1.9578804293404e-15,24.9047913274618
"NDUFA4L2",-1.0732280027933,13.6409812891061,-8.48135914570228,5.82328110589334e-16,2.02754926727678e-15,24.8696658931694
"RHOV",-1.14882407569832,13.1807208744413,-8.4597469067192,6.79776247290717e-16,2.35949504347793e-15,24.7167881116996
"KANK4",1.50013222709498,8.19824652527933,8.45358131510786,7.10421777281174e-16,2.4634749725574e-15,24.6732225354746
"NECAB1",-1.01430040586592,6.55596696689944,-8.43807249198617,7.93682569752841e-16,2.74527295350983e-15,24.5637323693427
"CKMT1B",-1.06499491687151,12.4925924856983,-8.43231819001937,8.26971334092886e-16,2.85654872182027e-15,24.5231420205895
"S100A7A",1.64522106424581,6.40566484134078,8.43018616841999,8.39652696034993e-16,2.89979303365165e-15,24.5081076339998
"PCDH8",1.27399342513967,5.91526420083799,8.42901598769413,8.46694560563327e-16,2.92298376958805e-15,24.4998569479472
"CYP4F3",-1.65731339944134,9.40615855893855,-8.40538193832256,1.00210484295999e-15,3.44884495308491e-15,24.3333829512212
"TSPAN2",-1.19734329273743,9.17307914413408,-8.40381347884787,1.01336392217236e-15,3.48625257010479e-15,24.3223461080397
"HBA2",-1.09380849608938,12.903571874162,-8.39430899424502,1.08431770682418e-15,3.72390677885123e-15,24.2554951197409
"TMEM171",-1.00032090949721,10.5115662156425,-8.37752034621271,1.2218565556741e-15,4.18260791479177e-15,24.1375343985051
"TNIP3",1.15084965307263,7.77711834217877,8.36814924045821,1.3059913793e-15,4.46292736151316e-15,24.0717601230871
"AADAC",-1.6329630452514,7.78266376061453,-8.36318329980565,1.35287338698688e-15,4.61608038909715e-15,24.0369251054526
"DMBT1",-1.83217034385475,7.67160847667598,-8.35749981923789,1.40857484347323e-15,4.79972750054528e-15,23.997073814803
"COMTD1",-1.01956208379888,12.8857538938547,-8.33528012928171,1.6489647724975e-15,5.59752968701655e-15,23.8414499324822
"CSN3",-1.02718464413408,5.93928720698324,-8.32823845226311,1.73329863203073e-15,5.87711456540314e-15,23.7921893723462
"MIA",-1.71325504581006,9.0578380452514,-8.32669139748089,1.75239069746533e-15,5.94072403617606e-15,23.7813706133225
"CYP4F8",-1.22966367932961,11.6672256100559,-8.32424275684013,1.78303508946896e-15,6.03888763685701e-15,23.7642497256365
"CCL21",-1.10848716201117,12.834499674581,-8.30813440983228,1.99826485435781e-15,6.74994621058428e-15,23.651705246185
"ACSL6",-1.35301918826816,5.8226837349162,-8.29085907227856,2.25767991041614e-15,7.61041516730176e-15,23.5311716510221
"MUC5AC",-1.49201304145252,10.0935163544693,-8.28912735575846,2.28545232323469e-15,7.70113041698864e-15,23.5190985004186
"PRR27",-1.42831802569832,4.4539256896648,-8.28306209322552,2.38541416327103e-15,8.03040047511116e-15,23.4768263209328
"PARM1",-1.29315747318436,8.65648074608939,-8.2745997669158,2.53214284070789e-15,8.50994115913215e-15,23.4178828218278
"LPAR4",-1.03049145027933,6.8292881972067,-8.24397534345707,3.14167662120756e-15,1.05149753081808e-14,23.2049143374314
"MSX1",1.07767950893855,7.2422649773743,8.23120121773994,3.43690415061154e-15,1.14794524066924e-14,23.1162396477989
"COCH",1.37707833910614,8.87852025558659,8.23088468541832,3.4445576043498e-15,1.15028673098208e-14,23.1140435540953
"CPE",-1.00299416312849,12.6138504826816,-8.21946069924702,3.73234882180215e-15,1.2433747630239e-14,23.0348228398769
"RAB17",-1.26086373002793,9.34838666571229,-8.211205856749,3.95497523500685e-15,1.31508992476915e-14,22.9776256810072
"PLD5",-1.20558878603352,4.94616994217877,-8.20628089000088,4.09399794093995e-15,1.36030553913528e-14,22.9435197032615
"OXGR1",-1.3946551849162,7.49250714497207,-8.20476058905415,4.13788105769648e-15,1.37437586997139e-14,22.9329942688592
"PTPRZ1",1.0489038424581,11.8313164044693,8.20113470623707,4.24442713337616e-15,1.40871819832188e-14,22.9078967404935
"KERA",1.06290275027933,4.9903303103352,8.19987255818689,4.28214789239367e-15,1.42071039145526e-14,22.8991622243482
"GFPT2",1.07388474748603,10.8247306849162,8.19666670232257,4.37945498046358e-15,1.45245562359673e-14,22.8769806954532
"LRRC17",1.37682887513966,9.83093786243017,8.15840999240033,5.72369863225765e-15,1.88812382398673e-14,22.6127394149517
"HSD11B1",1.28094457430167,8.96891316703911,8.14136271851151,6.44711392468999e-15,2.12206624322792e-14,22.4952666912193
"LCN1",-1.97143324748603,8.25014444050279,-8.10309467036106,8.41658964382395e-15,2.75106583688785e-14,22.2321788924774
"REG4",-1.14428171396648,4.84384767932961,-8.0897504458056,9.23465823764511e-15,3.01132355949901e-14,22.140640531602
"ACE2",-1.33815853128491,9.16205508463687,-8.05935933646274,1.14025847044013e-14,3.70340711862943e-14,21.9325545300218
"HAS2",1.35587998938547,8.98143488687151,8.05891518838195,1.14377349912024e-14,3.71414902056366e-14,21.9295175038167
"PRLR",-1.26792579441341,7.9329443396648,-8.05554056190499,1.17083262240224e-14,3.79856925163913e-14,21.9064460469467
"ZNF43",-1.04543668100558,8.54046531312849,-7.99477629813891,1.78179605891271e-14,5.73496568467028e-14,21.4921674198155
"DIRAS3",-1.05820104581006,8.67446529776536,-7.99164828634626,1.82062563941928e-14,5.85678240767145e-14,21.4709004591715
"CERS3",-1.09517720698325,11.9632373889665,-7.98275879585191,1.93559716402321e-14,6.21768873486335e-14,21.4104936698894
"EDAR",-1.45639729441341,8.37217085335195,-7.96913436847139,2.12586698787159e-14,6.8105421717842e-14,21.3180027926391
"ZDHHC11",-1.02361885074488,9.31676782425512,-7.95585460438338,2.32906771236635e-14,7.45485059115685e-14,21.2279581449272
"PRR9",1.8478054027933,5.93018318519553,7.95073521720857,2.4124254825295e-14,7.71751782874666e-14,21.1932737765148
"COL4A4",-1.03786280670391,8.02283198659218,-7.93650981851903,2.65983928426087e-14,8.48624428082232e-14,21.0969774703037
"ASPRV1",1.52686537932961,9.49798512374302,7.92634574342071,2.85180637181538e-14,9.08806917246262e-14,21.0282477278136
"IL20RB",-1.4159117301676,13.2871426821229,-7.92361990604985,2.90557486428636e-14,9.25540730589953e-14,21.0098260667826
"CKMT1A",-1.02313788994413,13.4887634740223,-7.91885567705672,3.00196621476082e-14,9.55734562428124e-14,20.9776393122681
"P2RY12",-1.05498964692737,7.23594552905028,-7.91524575217524,3.077100019484e-14,9.7878376219973e-14,20.9532600098205
"C2CD4A",1.46312679888268,6.1151574972067,7.90986407346968,3.19257009714617e-14,1.01425059960136e-13,20.9169298461897
"UTY",-1.20407012502793,8.3663389450838,-7.88994634741914,3.65837819335463e-14,1.15976165129991e-13,20.7826223878451
"BANK1",-1.2808083452514,8.55429036703911,-7.88538079961106,3.77426480530731e-14,1.19565179432743e-13,20.7518700094407
"KRT19",-1.02229804189944,15.3167044678771,-7.88498483879679,3.78448459248209e-14,1.19867702180157e-13,20.749203508819
"GPR50",1.22250941005587,8.07365456731844,7.87882555128067,3.94702015406684e-14,1.24927273890709e-13,20.7077374665805
"CPA4",-1.32303726201117,10.5759762768156,-7.87466478047268,4.06069882217833e-14,1.2845712616463e-13,20.6797389378899
"TNFRSF8",1.01011502681564,8.74818933407821,7.86348919967782,4.38228331912521e-14,1.38239011368384e-13,20.6045882722886
"NXPE2",-1.69815551731844,6.23153384469274,-7.85729998224615,4.57107017218441e-14,1.43991125571839e-13,20.5630010687755
"SFTA2",-1.03601801955308,11.7520303505587,-7.8563891438358,4.59952258471354e-14,1.448363749123e-13,20.5568828271672
"TMEM178B",-1.0192025424581,9.50758266731844,-7.84736559397996,4.89101496495728e-14,1.53609646467473e-13,20.4962973622306
"MICU3",-1.02384864413408,8.15770111759777,-7.84158394981088,5.087292252402e-14,1.59717937908482e-13,20.4575044380922
"STK31",1.30053519106145,8.13573871955307,7.8404814501265,5.1255935472944e-14,1.6083573015247e-13,20.4501093271704
"CHRNB2",-1.27568674189944,7.22502009553073,-7.81729991181057,6.0001894323319e-14,1.8755572909243e-13,20.2947878445896
"CNTNAP2",1.58818701787709,8.84888622234637,7.79603565349519,6.93115655093333e-14,2.16202766079514e-13,20.1525996485673
"THEMIS",-1.32815617094972,6.27666300055866,-7.78799935877332,7.31895303973616e-14,2.28100355582368e-13,20.0989348587247
"GDPD2",1.38766560167598,7.94803733379888,7.7804683700119,7.70176899784483e-14,2.39655254515401e-13,20.0486801481904
"ZNF257",-1.09718007486034,5.4237027698324,-7.72713232686672,1.10403424933078e-13,3.40990443507692e-13,19.6937584462001
"GABBR2",1.13867679832402,4.65587713379888,7.66569110869859,1.66811551411671e-13,5.10888939820061e-13,19.2870687963003
"M1AP",1.07179171117319,6.41436449748603,7.65272843872041,1.81935157965883e-13,5.55780057280578e-13,19.201564741614
"CD40LG",-1.25073290949721,6.26471782960894,-7.64022029748179,1.97808008859052e-13,6.03238541594715e-13,19.1191576364901
"ABCA12",1.25873531620111,10.6183301815642,7.60587256776547,2.48764569019325e-13,7.54903814299228e-13,18.8933655815906
"PDCD1LG2",1.07193203156424,8.94708926019553,7.58806835911225,2.80069367071902e-13,8.47457401361536e-13,18.7766152799738
"WIF1",-1.50501886927374,9.23301839888268,-7.58392742226391,2.87889798066038e-13,8.70679223572735e-13,18.7494896629825
"CDO1",-1.25523245530726,9.08634685335196,-7.5601127369692,3.37228782286709e-13,1.01594643759139e-12,18.593697596548
"GAGE10",1.35113127094972,10.4663038142458,7.54749611224131,3.66656267070142e-13,1.10200201526072e-12,18.51130565872
"RAB39A",1.18013367877095,6.30672007011173,7.54633608762992,3.69485788241816e-13,1.11031969228715e-12,18.5037352218126
